shapeid,x,y
3,114.2028122,22.33601379
3,114.2040787,22.33559227
3,114.2049179,22.33475113
4,114.1472397,22.34527588
4,114.146553,22.34458733
4,114.1466141,22.34362602
4,114.1467819,22.34304428
4,114.1476593,22.34275055
4,114.1470718,22.34216118
4,114.1464005,22.34148788
4,114.145134,22.34064484
4,114.1430283,22.3419075
4,114.1417694,22.34106636
4,114.1405029,22.34064484
4,114.1392441,22.34148788
4,114.137558,22.3419075
4,114.1362991,22.34232903
4,114.1350327,22.34232903
4,114.1341934,22.34148788
4,114.1333466,22.34022331
4,114.1320877,22.34064484
4,114.1308212,22.34022331
4,114.1316681,22.33854294
4,114.1354523,22.33769798
4,114.1352921,22.33704948
4,114.1357193,22.33626556
4,114.135643,22.33536339
4,114.135643,22.3344574
4,114.137558,22.33390999
4,114.1388245,22.33390999
4,114.1400833,22.33348846
4,114.1400833,22.3322258
4,114.1400833,22.33185577
4,114.1402283,22.33168411
4,114.1403046,22.33040619
4,114.1399994,22.32913017
4,114.1398087,22.32885742
4,114.1391754,22.32793045
4,114.1374512,22.32627678
4,114.1350479,22.3246994
4,114.1326447,22.32319832
4,114.1315155,22.3219223
4,114.130661,22.32107162
4,114.1308212,22.32043648
4,114.1320877,22.31917381
4,114.1326981,22.3176403
4,114.1323624,22.31763649
4,114.1323624,22.31736183
4,114.1318054,22.31736183
4,114.1318054,22.31708336
4,114.1312485,22.31708336
4,114.1312485,22.31680489
4,114.1281967,22.31680489
4,114.1281967,22.31708336
4,114.1276398,22.31708336
4,114.1276398,22.31736183
4,114.1270828,22.31736183
4,114.1270828,22.31763649
4,114.1265259,22.31763649
4,114.1265259,22.31791878
4,114.1262512,22.31791878
4,114.1262512,22.31819534
4,114.1256943,22.31819534
4,114.1256943,22.31847191
4,114.1254196,22.31847191
4,114.1254196,22.31874847
4,114.1248627,22.31874847
4,114.1248627,22.31902885
4,114.1245804,22.31902885
4,114.1245804,22.31930542
4,114.1240311,22.31930542
4,114.1240311,22.31958389
4,114.1237488,22.31958389
4,114.1237488,22.31985855
4,114.1231918,22.31985855
4,114.1231918,22.32014084
4,114.1229172,22.32014084
4,114.1229172,22.3204174
4,114.1223602,22.3204174
4,114.1223602,22.32069397
4,114.1220856,22.32069397
4,114.1220856,22.32097244
4,114.1218033,22.32097244
4,114.1218033,22.32152748
4,114.1215286,22.32152748
4,114.1215286,22.32180595
4,114.1218033,22.32180595
4,114.1218033,22.32208252
4,114.1215286,22.32208252
4,114.1215286,22.32291603
4,114.1218033,22.32291603
4,114.1218033,22.32347107
4,114.1220856,22.32347107
4,114.1220856,22.32402802
4,114.1223602,22.32402802
4,114.1223602,22.32430458
4,114.1226425,22.32430649
4,114.1226425,22.32486153
4,114.1237488,22.32486153
4,114.1237488,22.32458305
4,114.1240311,22.32458305
4,114.1240311,22.32430649
4,114.1245804,22.32430649
4,114.1245804,22.32458305
4,114.1254196,22.32458305
4,114.1254196,22.32486153
4,114.1256866,22.32486153
4,114.1262512,22.32486153
4,114.1262512,22.32498741
4,114.1262512,22.32513809
4,114.1268234,22.32513809
4,114.1270828,22.32513809
4,114.1270828,22.32541656
4,114.127655,22.32541656
4,114.1284714,22.32541656
4,114.1284714,22.32569313
4,114.1285934,22.32569313
4,114.1287537,22.32569313
4,114.1287537,22.3259716
4,114.1295624,22.3259716
4,114.1295853,22.32625008
4,114.1304169,22.32625008
4,114.1304169,22.32652855
4,114.1312485,22.32652855
4,114.1312485,22.32680511
4,114.1320801,22.32680511
4,114.1320801,22.32708359
4,114.1329193,22.32708359
4,114.1329193,22.32736015
4,114.1337509,22.32736206
4,114.1337509,22.32763863
4,114.1345825,22.32763863
4,114.1345825,22.32819366
4,114.1343079,22.32819366
4,114.1343079,22.32930565
4,114.1340256,22.32930565
4,114.1340256,22.32958412
4,114.132637,22.32958412
4,114.132637,22.32930565
4,114.1318054,22.32930565
4,114.1318054,22.32902527
4,114.1306915,22.32902527
4,114.1306915,22.32875061
4,114.1298599,22.32875061
4,114.1298599,22.32847214
4,114.1287537,22.32847214
4,114.1287537,22.32819366
4,114.1276398,22.32819366
4,114.1276398,22.32791519
4,114.1268082,22.32791519
4,114.1268082,22.32847214
4,114.1262512,22.32847214
4,114.1262512,22.32875061
4,114.1256943,22.32875061
4,114.1256943,22.32958412
4,114.1254196,22.32958412
4,114.1254196,22.33041573
4,114.1251373,22.33041954
4,114.1251373,22.33097267
4,114.1248627,22.33097267
4,114.1248627,22.33235931
4,114.1245804,22.33235931
4,114.1245804,22.33319473
4,114.1243057,22.33319473
4,114.1243057,22.33430481
4,114.1240311,22.33430481
4,114.1240311,22.33597374
4,114.1248627,22.33597374
4,114.1248627,22.33625031
4,114.1259689,22.33625031
4,114.1259689,22.33652687
4,114.1268082,22.33652687
4,114.1268082,22.33680534
4,114.1279144,22.33680534
4,114.1279144,22.33708382
4,114.1280823,22.33708382
4,114.1287537,22.33708382
4,114.1287537,22.33763885
4,114.1284714,22.33763885
4,114.1284714,22.33847237
4,114.1281967,22.33847237
4,114.1281967,22.33875084
4,114.1274567,22.33875084
4,114.1270828,22.33875084
4,114.1270828,22.33847237
4,114.1259689,22.33847237
4,114.1259689,22.33819389
4,114.1251373,22.33819389
4,114.1251373,22.33791733
4,114.1243057,22.33791733
4,114.1243057,22.33763885
4,114.1234741,22.33763885
4,114.1234741,22.33736038
4,114.1231918,22.33736038
4,114.1231918,22.33847237
4,114.1229172,22.33847237
4,114.1229172,22.33903122
4,114.1229172,22.33930588
4,114.1226425,22.33930588
4,114.1226425,22.33944321
4,114.1226425,22.34041405
4,114.1223602,22.34041405
4,114.1223602,22.34069443
4,114.1220856,22.34075546
4,114.1220856,22.34152794
4,114.1218033,22.34152794
4,114.1218033,22.3417778
4,114.1218033,22.34263611
4,114.1215286,22.34263611
4,114.1215286,22.34282875
4,114.1215286,22.34347153
4,114.1212463,22.34353447
4,114.1212463,22.34402657
4,114.1209717,22.34402657
4,114.1209717,22.34422302
4,114.1209717,22.34430504
4,114.120697,22.34430504
4,114.120697,22.34486198
4,114.1204147,22.34486198
4,114.1204147,22.34541893
4,114.1201401,22.34541893
4,114.1201401,22.34630966
4,114.1201401,22.3465271
4,114.1198578,22.3465271
4,114.1198578,22.34664536
4,114.1198578,22.34708405
4,114.1195831,22.34708405
4,114.1195831,22.34763908
4,114.1193085,22.34763908
4,114.1193085,22.34791756
4,114.1187515,22.34791756
4,114.1187515,22.34763908
4,114.1184692,22.34763908
4,114.1184692,22.3473587
4,114.1181946,22.3473587
4,114.1181946,22.34708405
4,114.1176376,22.34708405
4,114.1176376,22.34680557
4,114.117363,22.34680557
4,114.117363,22.34708405
4,114.1170807,22.34708405
4,114.1170807,22.3473587
4,114.1162491,22.3473587
4,114.1162491,22.34763908
4,114.1159744,22.34763908
4,114.1159744,22.34791756
4,114.1156921,22.34791756
4,114.1156921,22.34819412
4,114.1154175,22.34819412
4,114.1154175,22.3484726
4,114.1151352,22.3484726
4,114.1151352,22.34874916
4,114.1148605,22.34874916
4,114.1148605,22.34902763
4,114.1145859,22.34902763
4,114.1145859,22.34930611
4,114.1143036,22.34930611
4,114.1143036,22.35124969
4,114.1140289,22.35124969
4,114.1140289,22.35263824
4,114.1143036,22.35263824
4,114.1143036,22.35291672
4,114.1145859,22.35291672
4,114.1145859,22.35347176
4,114.1148605,22.35347176
4,114.1148605,22.3540287
4,114.1145859,22.3540287
4,114.1145859,22.35597229
4,114.1143036,22.35597229
4,114.1143036,22.35625076
4,114.1140289,22.35625076
4,114.1140289,22.3568058
4,114.1137466,22.3568058
4,114.1137466,22.35736084
4,114.113472,22.35736084
4,114.113472,22.35819435
4,114.1131973,22.35819435
4,114.1131973,22.35874748
4,114.112915,22.35874748
4,114.112915,22.35902977
4,114.1123581,22.35902977
4,114.1123581,22.35874748
4,114.1120834,22.35874748
4,114.1120834,22.35847282
4,114.1115265,22.35847282
4,114.1115265,22.3595829
4,114.1109695,22.3595829
4,114.1109695,22.36041641
4,114.1112518,22.36041641
4,114.1112518,22.36069489
4,114.1115265,22.36069489
4,114.1115265,22.36167717
4,114.1118393,22.36153793
4,114.1119003,22.36178207
4,114.1120987,22.36176682
4,114.1131439,22.36211777
4,114.1148224,22.36295891
4,114.1160889,22.36380005
4,114.1167831,22.36407852
4,114.1181946,22.36464119
4,114.119873,22.36548233
4,114.120369,22.36634636
4,114.1215591,22.36842918
4,114.1220551,22.36909103
4,114.1226654,22.36990547
4,114.1228256,22.37011337
4,114.1240845,22.37179947
4,114.125351,22.37179947
4,114.1266098,22.37179947
4,114.1282959,22.37179947
4,114.129158,22.37214279
4,114.1294479,22.37225914
4,114.1304016,22.37264061
4,114.1361237,22.37264061
4,114.1362305,22.37296867
4,114.1360321,22.37397575
4,114.1358719,22.37474632
4,114.1358719,22.37600708
4,114.1358719,22.37727165
4,114.1360168,22.3774929
4,114.1367188,22.37853241
4,114.1371384,22.37979889
4,114.1367188,22.38106155
4,114.1350327,22.38148308
4,114.1350327,22.38274574
4,114.1361771,22.38302994
4,114.136322,22.38306808
4,114.1367188,22.38316536
4,114.1373901,22.38333511
4,114.1379776,22.38348198
4,114.1383972,22.38358688
4,114.1396637,22.38358688
4,114.1399384,22.38365555
4,114.1402588,22.38373756
4,114.1410217,22.38396835
4,114.1418839,22.38454819
4,114.142189,22.38484955
4,114.1438751,22.38484955
4,114.1447144,22.38400841
4,114.1445618,22.38385391
4,114.1438751,22.38316536
4,114.1435013,22.38204956
4,114.1435013,22.38175583
4,114.1436157,22.38141823
4,114.1437073,22.38113976
4,114.1437836,22.38090324
4,114.1438751,22.38063812
4,114.1438751,22.37937737
4,114.145134,22.37937737
4,114.1459198,22.37918091
4,114.1461105,22.37913322
4,114.1468201,22.37895584
4,114.1489258,22.38021851
4,114.1489258,22.3787117
4,114.1489258,22.37769127
4,114.1476593,22.37643051
4,114.145134,22.37600708
4,114.1442947,22.37390137
4,114.1448135,22.37312508
4,114.145134,22.37264061
4,114.1468201,22.37095451
4,114.1463394,22.37066841
4,114.1447144,22.36969376
4,114.1438751,22.36758995
4,114.1442032,22.36692429
4,114.145134,22.36506462
4,114.1453018,22.36457443
4,114.1455612,22.36380005
4,114.145134,22.36253548
4,114.1434555,22.36169434
4,114.1430283,22.36043358
4,114.1409302,22.35832977
4,114.1409302,22.3563385
4,114.1409302,22.35538292
4,114.1409302,22.35508537
4,114.1409302,22.35411644
4,114.1413498,22.35116959
4,114.1417694,22.34990883
4,114.1420212,22.34984398
4,114.1434555,22.3494854
4,114.1447144,22.34864426
4,114.1447144,22.34738159
4,114.1459808,22.34653854
4,114.1464691,22.34604836
4,114.1472397,22.34527588
4.1,114.1004181,22.36402702
4.1,114.1004181,22.36375046
4.1,114.1015244,22.36375046
4.1,114.1015244,22.36347389
4.1,114.1040192,22.36347389
4.1,114.1045837,22.36347389
4.1,114.1045837,22.36319542
4.1,114.1048584,22.36319351
4.1,114.1048584,22.36291695
4.1,114.1054153,22.36291695
4.1,114.1054153,22.36263847
4.1,114.1065292,22.36263847
4.1,114.1065292,22.36236382
4.1,114.1070862,22.36236382
4.1,114.1070862,22.36208344
4.1,114.1073608,22.36208344
4.1,114.1073608,22.36180496
4.1,114.1076355,22.36180496
4.1,114.1076355,22.3615284
4.1,114.1081467,22.3615284
4.1,114.1081924,22.36125183
4.1,114.108345,22.36125183
4.1,114.1084747,22.36125183
4.1,114.1084747,22.36107063
4.1,114.1084747,22.3568058
4.1,114.1081924,22.3568058
4.1,114.1081924,22.35569382
4.1,114.1084747,22.35569382
4.1,114.1084747,22.35513878
4.1,114.1087494,22.35513878
4.1,114.1087494,22.35458374
4.1,114.109024,22.35458374
4.1,114.109024,22.35430527
4.1,114.1093063,22.35430527
4.1,114.1093063,22.35375023
4.1,114.109581,22.35375023
4.1,114.109581,22.35347176
4.1,114.1098633,22.35347176
4.1,114.1098633,22.35291672
4.1,114.1101379,22.35291672
4.1,114.1101379,22.35152817
4.1,114.1098633,22.35152817
4.1,114.1098633,22.35124969
4.1,114.1101379,22.35124969
4.1,114.1101379,22.35097313
4.1,114.1104202,22.35097313
4.1,114.1104202,22.35041618
4.1,114.1106949,22.35041618
4.1,114.1106949,22.35013962
4.1,114.1109695,22.35013962
4.1,114.1109695,22.34958267
4.1,114.1112518,22.34958267
4.1,114.1112518,22.34930611
4.1,114.1118088,22.34930611
4.1,114.1118088,22.34902763
4.1,114.1120834,22.34902763
4.1,114.1120834,22.34874916
4.1,114.1122971,22.34874916
4.1,114.1126404,22.34874916
4.1,114.1126404,22.34763908
4.1,114.1123581,22.34763908
4.1,114.1123581,22.34708405
4.1,114.1120834,22.34708405
4.1,114.1120834,22.34680557
4.1,114.1118088,22.34680557
4.1,114.1118088,22.34650993
4.1,114.1118088,22.34569359
4.1,114.1115265,22.34569359
4.1,114.1115265,22.34430504
4.1,114.1118088,22.34430504
4.1,114.1118088,22.34319687
4.1,114.1120834,22.34319687
4.1,114.1120834,22.34291649
4.1,114.1126404,22.34291649
4.1,114.1126404,22.34236145
4.1,114.112915,22.34236145
4.1,114.112915,22.34208298
4.1,114.113472,22.34208298
4.1,114.113472,22.34180832
4.1,114.1137466,22.34180832
4.1,114.1137466,22.34152794
4.1,114.113472,22.34152794
4.1,114.113472,22.34124947
4.1,114.1137466,22.34124947
4.1,114.1137466,22.3409729
4.1,114.113472,22.3409729
4.1,114.113472,22.33986092
4.1,114.1131973,22.33986092
4.1,114.1131973,22.33958244
4.1,114.113472,22.33958244
4.1,114.113472,22.3390274
4.1,114.1137466,22.3390274
4.1,114.1137466,22.33819389
4.1,114.1143036,22.33819389
4.1,114.1143036,22.33736038
4.1,114.1145859,22.33736038
4.1,114.1145859,22.33708382
4.1,114.1143036,22.33708382
4.1,114.1143036,22.33680534
4.1,114.1140289,22.33680534
4.1,114.1140289,22.33597374
4.1,114.1137466,22.33597374
4.1,114.1137466,22.33569527
4.1,114.1131973,22.33569527
4.1,114.1131973,22.33458328
4.1,114.112915,22.33458328
4.1,114.112915,22.33402824
4.1,114.1131973,22.33402824
4.1,114.1131973,22.33291626
4.1,114.113472,22.33291626
4.1,114.113472,22.3326416
4.1,114.1126404,22.3326416
4.1,114.1126404,22.33235931
4.1,114.1123581,22.33235931
4.1,114.1123581,22.33152962
4.1,114.1120834,22.33152962
4.1,114.1120834,22.33097267
4.1,114.1118088,22.33097267
4.1,114.1118088,22.32986069
4.1,114.1115265,22.32986069
4.1,114.1115265,22.32930565
4.1,114.1109695,22.32930565
4.1,114.1109695,22.32902527
4.1,114.1106949,22.32902527
4.1,114.1106949,22.32847214
4.1,114.1101379,22.32847214
4.1,114.1101379,22.32819366
4.1,114.109581,22.32819366
4.1,114.109581,22.32763863
4.1,114.1093063,22.32763863
4.1,114.1093063,22.32708359
4.1,114.109024,22.32708359
4.1,114.109024,22.32625008
4.1,114.1087494,22.32625008
4.1,114.1087494,22.32513809
4.1,114.1070862,22.32513809
4.1,114.1070862,22.32569313
4.1,114.1068039,22.32569313
4.1,114.1068039,22.3259716
4.1,114.1065292,22.3259716
4.1,114.1065292,22.32652855
4.1,114.1062469,22.32652855
4.1,114.1062469,22.32680511
4.1,114.1059723,22.32680511
4.1,114.1059723,22.32708359
4.1,114.1054153,22.32708359
4.1,114.1054153,22.32763863
4.1,114.1048584,22.32763863
4.1,114.1048584,22.32791519
4.1,114.1029129,22.32791519
4.1,114.1029129,22.32763863
4.1,114.1026382,22.32763863
4.1,114.1026382,22.32736206
4.1,114.1023636,22.32736015
4.1,114.1023636,22.32708359
4.1,114.1020813,22.32708359
4.1,114.1020813,22.32680511
4.1,114.100975,22.32680511
4.1,114.100975,22.32708359
4.1,114.1004181,22.32708359
4.1,114.1004181,22.32736015
4.1,114.0998611,22.32736206
4.1,114.0998611,22.32763863
4.1,114.0990295,22.32763863
4.1,114.0990295,22.32777786
4.1,114.0990295,22.32847214
4.1,114.0987473,22.32847214
4.1,114.0987473,22.32902527
4.1,114.0984726,22.32902527
4.1,114.0984726,22.32930565
4.1,114.0981979,22.32930565
4.1,114.0981979,22.32958412
4.1,114.0959702,22.32958412
4.1,114.0959702,22.32930565
4.1,114.0956955,22.32930565
4.1,114.0956955,22.32875061
4.1,114.0951385,22.32875061
4.1,114.0951385,22.32625008
4.1,114.0954132,22.32625008
4.1,114.0954132,22.3259716
4.1,114.0929184,22.3259716
4.1,114.0929184,22.32569313
4.1,114.0920868,22.32569313
4.1,114.0920868,22.3259716
4.1,114.0918045,22.3259716
4.1,114.0918045,22.32625008
4.1,114.0915298,22.32625008
4.1,114.0915298,22.32680511
4.1,114.0912476,22.32680511
4.1,114.0912476,22.32736015
4.1,114.0909729,22.32736206
4.1,114.0909729,22.32763863
4.1,114.0908051,22.32763863
4.1,114.0906982,22.32763863
4.1,114.0906906,22.32789993
4.1,114.090416,22.32791519
4.1,114.090416,22.32819366
4.1,114.0901413,22.32819366
4.1,114.0901413,22.32847214
4.1,114.089859,22.32847214
4.1,114.089859,22.32902527
4.1,114.0895844,22.32902527
4.1,114.0895844,22.32930565
4.1,114.0893021,22.32930565
4.1,114.0893021,22.32958412
4.1,114.0890274,22.32958412
4.1,114.0890274,22.33013725
4.1,114.0887527,22.33013725
4.1,114.0887527,22.33041573
4.1,114.0884705,22.33041573
4.1,114.0884705,22.33124733
4.1,114.0887527,22.33124733
4.1,114.0887527,22.33235931
4.1,114.0890274,22.33235931
4.1,114.0890274,22.33319473
4.1,114.0893021,22.33319473
4.1,114.0893021,22.33375168
4.1,114.0895844,22.33375168
4.1,114.0895844,22.33458328
4.1,114.089859,22.33458328
4.1,114.089859,22.33513832
4.1,114.0901413,22.33513832
4.1,114.0901413,22.33541679
4.1,114.090416,22.33541679
4.1,114.090416,22.33597374
4.1,114.0906906,22.33597374
4.1,114.0906982,22.33625031
4.1,114.0909729,22.33625031
4.1,114.0909729,22.33708382
4.1,114.0906982,22.33708382
4.1,114.0906906,22.33736038
4.1,114.090416,22.33736038
4.1,114.090416,22.33763885
4.1,114.089859,22.33763885
4.1,114.089859,22.33708382
4.1,114.0895844,22.33708382
4.1,114.0895844,22.33680534
4.1,114.0893021,22.33680534
4.1,114.0893021,22.33708382
4.1,114.0890274,22.33708382
4.1,114.0890274,22.33791733
4.1,114.0893021,22.33791733
4.1,114.0893021,22.33819389
4.1,114.0901413,22.33819389
4.1,114.0901413,22.33875084
4.1,114.0895844,22.33875084
4.1,114.0895844,22.33847237
4.1,114.0890274,22.33847237
4.1,114.0890274,22.33958244
4.1,114.0887527,22.33958244
4.1,114.0887527,22.34013939
4.1,114.0890274,22.34013939
4.1,114.0890274,22.34041405
4.1,114.0893021,22.34041405
4.1,114.0893021,22.34124947
4.1,114.0890274,22.34124947
4.1,114.0890274,22.34208298
4.1,114.0906906,22.34208298
4.1,114.0906906,22.34236145
4.1,114.090416,22.34236145
4.1,114.090416,22.34263611
4.1,114.089859,22.34263611
4.1,114.089859,22.34291649
4.1,114.0893021,22.34291649
4.1,114.0893021,22.34319687
4.1,114.0879135,22.34319687
4.1,114.0879135,22.34347153
4.1,114.0862503,22.34347153
4.1,114.0862503,22.34374809
4.1,114.0851364,22.34374809
4.1,114.0851364,22.34402657
4.1,114.0848618,22.34402657
4.1,114.0848618,22.34458351
4.1,114.0845871,22.34458351
4.1,114.0845871,22.34476662
4.1,114.0845871,22.34514046
4.1,114.0843048,22.34514046
4.1,114.0843048,22.34541893
4.1,114.0840302,22.34541893
4.1,114.0840302,22.34680557
4.1,114.0843048,22.34680557
4.1,114.0843048,22.3473587
4.1,114.0840302,22.3473587
4.1,114.0840302,22.34791756
4.1,114.0839157,22.34791756
4.1,114.0818024,22.34791756
4.1,114.0818024,22.34874916
4.1,114.0815277,22.34874916
4.1,114.0815277,22.34958267
4.1,114.0812531,22.34958267
4.1,114.0812531,22.35013962
4.1,114.0809708,22.35013962
4.1,114.0809708,22.35208321
4.1,114.0812531,22.35208321
4.1,114.0812531,22.35236168
4.1,114.0815277,22.35236168
4.1,114.0815277,22.35263824
4.1,114.0818024,22.35263824
4.1,114.0818024,22.35347176
4.1,114.0815277,22.35347176
4.1,114.0815277,22.3540287
4.1,114.0812531,22.3540287
4.1,114.0812531,22.35541534
4.1,114.0809708,22.35541534
4.1,114.0809708,22.35597229
4.1,114.0806961,22.35597229
4.1,114.0806961,22.35652733
4.1,114.0804138,22.35652733
4.1,114.0804138,22.3568058
4.1,114.0798645,22.3568058
4.1,114.0798645,22.35791588
4.1,114.0793076,22.35791588
4.1,114.0793076,22.3585968
4.1,114.0793076,22.35874748
4.1,114.0794601,22.35874748
4.1,114.0795822,22.35874748
4.1,114.0795822,22.35887146
4.1,114.0795822,22.35902977
4.1,114.0797424,22.35902977
4.1,114.0801392,22.35902977
4.1,114.0801392,22.35930634
4.1,114.0806961,22.35930634
4.1,114.0806961,22.3595829
4.1,114.0809708,22.3595829
4.1,114.0809708,22.35986137
4.1,114.0811157,22.35986137
4.1,114.0818024,22.35986137
4.1,114.0818024,22.36013985
4.1,114.0819473,22.36013985
4.1,114.0823593,22.36014175
4.1,114.0823593,22.36027527
4.1,114.0823593,22.36041641
4.1,114.0826416,22.36041641
4.1,114.0826416,22.36069489
4.1,114.0829163,22.36069489
4.1,114.0829163,22.36096954
4.1,114.0834732,22.36096954
4.1,114.0834732,22.36125183
4.1,114.0836487,22.36125183
4.1,114.0840302,22.36125183
4.1,114.0840302,22.3615284
4.1,114.0848618,22.3615284
4.1,114.0848618,22.36180496
4.1,114.086525,22.36180496
4.1,114.086525,22.36208344
4.1,114.0868073,22.36208344
4.1,114.0868073,22.36291695
4.1,114.0873642,22.36291695
4.1,114.0873642,22.36375046
4.1,114.0881958,22.36375046
4.1,114.0881958,22.36347389
4.1,114.0893021,22.36347389
4.1,114.0893021,22.36319542
4.1,114.0895844,22.36319351
4.1,114.0895844,22.36180496
4.1,114.089859,22.36180496
4.1,114.089859,22.3615284
4.1,114.090416,22.3615284
4.1,114.090416,22.36125183
4.1,114.0915298,22.36125183
4.1,114.0915298,22.3615284
4.1,114.0918045,22.3615284
4.1,114.0918045,22.36180496
4.1,114.0931931,22.36180496
4.1,114.0931931,22.36208344
4.1,114.0934753,22.36208344
4.1,114.0934753,22.36236382
4.1,114.09375,22.36236382
4.1,114.09375,22.36263847
4.1,114.0943069,22.36263847
4.1,114.0943069,22.36291695
4.1,114.0945816,22.36291695
4.1,114.0945816,22.36319351
4.1,114.0979156,22.36319542
4.1,114.0979156,22.36347389
4.1,114.0984726,22.36347389
4.1,114.0984726,22.36375046
4.1,114.0987473,22.36375046
4.1,114.0987473,22.36402702
4.1,114.1004181,22.36402702
5,114.2437515,22.28625679
5,114.2437515,22.2859726
5,114.2431946,22.2859726
5,114.2431946,22.28569412
5,114.2429199,22.28569412
5,114.2429199,22.28541756
5,114.241806,22.28541756
5,114.241806,22.28569412
5,114.2404175,22.28569412
5,114.2404175,22.2859726
5,114.2393036,22.2859726
5,114.2393036,22.28624916
5,114.2387466,22.28624916
5,114.2387466,22.28652763
5,114.2376404,22.28652763
5,114.2376404,22.2868042
5,114.2373581,22.2868042
5,114.2373581,22.28736115
5,114.2370834,22.28736115
5,114.2370834,22.28763962
5,114.2368088,22.28763962
5,114.2368088,22.28986168
5,114.2370758,22.28986168
5,114.2370834,22.29013634
5,114.2368088,22.29013634
5,114.2368088,22.29041862
5,114.2365265,22.29041862
5,114.2365265,22.29069519
5,114.2362518,22.29069519
5,114.2362518,22.29097176
5,114.2356949,22.29097176
5,114.2356949,22.29124832
5,114.2354202,22.29124832
5,114.2354202,22.29153061
5,114.2351379,22.29153061
5,114.2351379,22.29180527
5,114.2348633,22.29180527
5,114.2348633,22.29208374
5,114.234581,22.29208374
5,114.234581,22.2923584
5,114.2343063,22.2923584
5,114.2343063,22.29264069
5,114.234024,22.29264069
5,114.234024,22.29291725
5,114.2337494,22.29291725
5,114.2337494,22.29319382
5,114.2331924,22.29319382
5,114.2331924,22.29347229
5,114.2329178,22.29347229
5,114.2329178,22.29375076
5,114.2326431,22.29375076
5,114.2326355,22.29402733
5,114.2323608,22.29402733
5,114.2323608,22.2943058
5,114.2320862,22.2943058
5,114.2320862,22.29486275
5,114.2318039,22.29486275
5,114.2318039,22.29513931
5,114.2315292,22.29513931
5,114.2315292,22.29569435
5,114.2312469,22.29569435
5,114.2312469,22.29624939
5,114.2309723,22.29624939
5,114.2309723,22.29652786
5,114.2306976,22.29652786
5,114.2306976,22.29708481
5,114.2304153,22.29708481
5,114.2304153,22.29763794
5,114.2301407,22.29763985
5,114.2301407,22.29791641
5,114.2298965,22.29791641
5,114.2298584,22.29819489
5,114.22966,22.29819489
5,114.2295837,22.29819489
5,114.2295837,22.29847145
5,114.2292938,22.29847145
5,114.2290268,22.29847145
5,114.2290268,22.29874992
5,114.22892,22.29874992
5,114.2287521,22.29874992
5,114.2287521,22.29887772
5,114.2287521,22.2990284
5,114.2285461,22.2990284
5,114.2284698,22.2990284
5,114.2284698,22.29930305
5,114.2281952,22.29930305
5,114.2281952,22.29958344
5,114.2279129,22.29965591
5,114.2279129,22.29986191
5,114.2273636,22.29986191
5,114.2273636,22.30013847
5,114.2270813,22.30013847
5,114.2270813,22.30041695
5,114.2268066,22.30041695
5,114.2268066,22.30069351
5,114.2265396,22.30069542
5,114.2265244,22.30097198
5,114.2262497,22.30097198
5,114.2262497,22.30125046
5,114.2256927,22.30125046
5,114.2256927,22.30152512
5,114.2254181,22.30152512
5,114.2254181,22.3018055
5,114.2251511,22.3018055
5,114.2251358,22.30208397
5,114.2248611,22.30208397
5,114.2248611,22.30236053
5,114.2243042,22.30236053
5,114.2243042,22.3026371
5,114.2240295,22.3026371
5,114.2240295,22.30291939
5,114.2237473,22.30291939
5,114.2237473,22.30319405
5,114.2234726,22.30319405
5,114.2234726,22.30347252
5,114.2231979,22.30347252
5,114.2231979,22.30374718
5,114.2229156,22.30374718
5,114.2229156,22.30402946
5,114.222641,22.30402946
5,114.222641,22.30430794
5,114.2223587,22.30430794
5,114.2223587,22.30513763
5,114.222084,22.30513763
5,114.222084,22.30541611
5,114.2218094,22.30541611
5,114.2218018,22.30575371
5,114.2218018,22.30597305
5,114.2212524,22.30597305
5,114.2212524,22.30625153
5,114.2209702,22.30625153
5,114.2209702,22.30652809
5,114.2206955,22.30652809
5,114.2206955,22.30708313
5,114.2201385,22.30708313
5,114.2201385,22.3073616
5,114.2198639,22.3073616
5,114.2198639,22.30791664
5,114.2195816,22.30791664
5,114.2195816,22.30819511
5,114.2193069,22.30819511
5,114.2193069,22.30792046
5,114.2190247,22.30791664
5,114.2190247,22.30819511
5,114.21875,22.30819511
5,114.21875,22.30875015
5,114.2184753,22.30875015
5,114.2184753,22.30902863
5,114.2179184,22.30902863
5,114.2179184,22.30930519
5,114.2176361,22.30930519
5,114.2176361,22.30986023
5,114.2173615,22.30986023
5,114.2173615,22.31097221
5,114.2170868,22.31097221
5,114.2170868,22.31152725
5,114.2168045,22.31152725
5,114.2168045,22.31180573
5,114.2165298,22.31180573
5,114.2164688,22.3120842
5,114.2159729,22.3120842
5,114.2159729,22.31236076
5,114.2151413,22.31236076
5,114.2151413,22.31263924
5,114.2143021,22.31263924
5,114.2143021,22.3129158
5,114.2137604,22.3129158
5,114.2137527,22.31319427
5,114.2134323,22.31319427
5,114.2101364,22.31319427
5,114.2101364,22.31374931
5,114.2098618,22.31374931
5,114.2098618,22.31423187
5,114.2098618,22.31513977
5,114.2095871,22.31513977
5,114.2095871,22.31541634
5,114.2093048,22.31541634
5,114.2093048,22.31553459
5,114.209671,22.31562614
5,114.2103882,22.31580544
5,114.209549,22.31748962
5,114.2087097,22.31833267
5,114.2078629,22.31917381
5,114.206604,22.32043648
5,114.2041321,22.32263184
5,114.2028122,22.32380486
